key,key_display_name,count,fr_share,total,year
https://openalex.org/I56067802,University of Rennes,223,1.52,14583,2012
https://openalex.org/I177483745,Joseph Fourier University,214,1.46,14583,2012
https://openalex.org/I90183372,Université de Lorraine,213,1.46,14583,2012
https://openalex.org/I4210160189,Institut Polytechnique de Bordeaux,212,1.45,14583,2012
https://openalex.org/I106785703,Grenoble Institute of Technology,206,1.41,14583,2012
https://openalex.org/I12356871,Télécom Paris,206,1.41,14583,2012
https://openalex.org/I19894307,University of Montpellier,177,1.21,14583,2012
https://openalex.org/I2279609970,University of Lille,177,1.21,14583,2012
https://openalex.org/I2802519937,Institut de Recherche en Informatique et Systèmes Aléatoires,174,1.19,14583,2012
https://openalex.org/I4210119061,Toulouse Institute of Computer Science Research,173,1.18,14583,2012
https://openalex.org/I205703379,Institut Mines-Télécom,171,1.17,14583,2012
https://openalex.org/I4210165912,Laboratoire Traitement et Communication de l’Information,169,1.15,14583,2012
https://openalex.org/I4210139483,GREYC,163,1.11,14583,2012
https://openalex.org/I190497903,Laboratory for Analysis and Architecture of Systems,159,1.09,14583,2012
https://openalex.org/I2801658355,Office National d'Études et de Recherches Aérospatiales,155,1.06,14583,2012
https://openalex.org/I97188460,Nantes Université,155,1.06,14583,2012
https://openalex.org/I142476485,École Polytechnique,154,1.05,14583,2012
https://openalex.org/I4210101743,"Montpellier Laboratory of Informatics, Robotics and Microelectronics",154,1.05,14583,2012
https://openalex.org/I2802759292,Franche-Comté Électronique Mécanique Thermique et Optique - Sciences et Technologies,151,1.03,14583,2012
https://openalex.org/I4210143894,"Laboratoire d'Automatique, Génie Informatique et Signal",151,1.03,14583,2012
https://openalex.org/I70768539,Mines Paris - PSL,145,0.99,14583,2012
https://openalex.org/I68947357,University of Strasbourg,144,0.98,14583,2012
https://openalex.org/I59807433,University of Lille Nord de France,143,0.98,14583,2012
https://openalex.org/I177064439,University of Burgundy,133,0.91,14583,2012
https://openalex.org/I4210133778,Inria Rennes - Bretagne Atlantique Research Centre,130,0.89,14583,2012
https://openalex.org/I11559806,École Normale Supérieure Paris-Saclay,121,0.82,14583,2012
https://openalex.org/I19370010,Orange (France),120,0.82,14583,2012
https://openalex.org/I4210115485,Laboratoire d'Informatique pour la Mécanique et les Sciences de l'Ingénieur,118,0.8,14583,2012
https://openalex.org/I4210142254,Laboratoire Bordelais de Recherche en Informatique,117,0.8,14583,2012
https://openalex.org/I4210110792,Research Center for Automatic Control of Nancy,116,0.79,14583,2012
https://openalex.org/I32881790,University of Poitiers,111,0.76,14583,2012
https://openalex.org/I190752583,ParisTech,110,0.75,14583,2012
https://openalex.org/I169173203,Délégation Paris 7,109,0.74,14583,2012
https://openalex.org/I102516824,University of Technology of Compiègne,106,0.72,14583,2012
https://openalex.org/I201841394,Université Côte d'Azur,103,0.7,14583,2012
https://openalex.org/I98702875,Université de Caen Normandie,103,0.7,14583,2012
https://openalex.org/I48430043,Institut National des Sciences Appliquées de Lyon,101,0.69,14583,2012
https://openalex.org/I4210091437,Sorbonne Paris Cité,99,0.67,14583,2012
https://openalex.org/I1902872,EURECOM,98,0.67,14583,2012
https://openalex.org/I234216984,Université Nantes Angers Le Mans,98,0.67,14583,2012
https://openalex.org/I4210091279,Université Sorbonne Paris Nord,98,0.67,14583,2012
https://openalex.org/I2800365227,University of Paris-Est,97,0.66,14583,2012
https://openalex.org/I169645620,Institut Pascal,95,0.65,14583,2012
https://openalex.org/I185839726,Institut Universitaire de France,93,0.63,14583,2012
https://openalex.org/I4210152518,Laboratoire d'Informatique Gaspard-Monge,93,0.63,14583,2012
https://openalex.org/I4210126360,Inria Saclay - Île-de-France Research Centre,92,0.63,14583,2012
https://openalex.org/I110736937,Délégation Paris 5,91,0.62,14583,2012
https://openalex.org/I205747304,National Polytechnic Institute of Toulouse,91,0.62,14583,2012
https://openalex.org/I4210155607,Laboratoire d'Informatique en Images et Systèmes d'Information,91,0.62,14583,2012
https://openalex.org/I37553959,University of Technology of Belfort-Montbéliard,88,0.6,14583,2012
https://openalex.org/I3020098449,CEA Grenoble,87,0.59,14583,2012
https://openalex.org/I4210155549,Laboratoire de Mathématiques,87,0.59,14583,2012
https://openalex.org/I90843659,University of Franche-Comté,87,0.59,14583,2012
https://openalex.org/I4210152422,Université Toulouse - Jean Jaurès,86,0.58,14583,2012
https://openalex.org/I4210116740,Laboratory of Computer Science and Automatic Control for Systems,85,0.58,14583,2012
https://openalex.org/I4210150358,Institut Systèmes Intelligents et de Robotique,85,0.58,14583,2012
https://openalex.org/I4210121838,Lorraine Research Laboratory in Computer Science and its Applications,84,0.57,14583,2012
https://openalex.org/I4210150049,CEA LETI,83,0.56,14583,2012
https://openalex.org/I216852786,École Centrale Paris,82,0.56,14583,2012
https://openalex.org/I4210088387,Heuristics and Diagnostics for Complex Systems,81,0.55,14583,2012
https://openalex.org/I56435720,Université Paris Dauphine-PSL,81,0.55,14583,2012
https://openalex.org/I3131550300,Toulouse 1 Capitole University,79,0.54,14583,2012
https://openalex.org/I4210085861,CEA LIST,79,0.54,14583,2012
https://openalex.org/I4210104430,Grenoble Computer Science Laboratory,79,0.54,14583,2012
https://openalex.org/I140494188,University of Technology of Troyes,78,0.53,14583,2012
https://openalex.org/I4210108118,"Laboratoire d'Informatique, du Traitement de l'Information et des Systèmes",78,0.53,14583,2012
https://openalex.org/I197681013,Université Paris-Est Créteil,76,0.52,14583,2012
https://openalex.org/I4647051,University of Picardie Jules Verne,76,0.52,14583,2012
https://openalex.org/I96226040,University of Reims Champagne-Ardenne,76,0.52,14583,2012
https://openalex.org/I161929037,Université de Bretagne Occidentale,75,0.51,14583,2012
https://openalex.org/I190861549,Arts et Metiers Institute of Technology,75,0.51,14583,2012
https://openalex.org/I4210089617,"Laboratory of Industrial and Human Automation Control, Mechanical Engineering and Computer Science",75,0.51,14583,2012
https://openalex.org/I4210144804,Laboratoire de Recherche en Informatique,74,0.5,14583,2012
https://openalex.org/I4210097418,Laboratoire des Signaux & Systèmes,73,0.5,14583,2012
https://openalex.org/I62396329,University of Rouen,73,0.5,14583,2012
https://openalex.org/I113428412,École Normale Supérieure de Lyon,70,0.48,14583,2012
https://openalex.org/I4210092473,IEEE France section,70,0.48,14583,2012
https://openalex.org/I4210114274,Laboratoire d’Informatique et Systèmes,70,0.48,14583,2012
https://openalex.org/I100445878,École Centrale de Nantes,69,0.47,14583,2012
https://openalex.org/I124158823,Conservatoire National des Arts et Métiers,69,0.47,14583,2012
https://openalex.org/I4210138412,Inria research centre Lille - Nord Europe,69,0.47,14583,2012
https://openalex.org/I49451733,University of Angers,69,0.47,14583,2012
https://openalex.org/I4210096867,Laboratoire Psychologie de la Perception,68,0.46,14583,2012
https://openalex.org/I4210156583,Laboratoire d'Informatique de Paris-Nord,68,0.46,14583,2012
https://openalex.org/I4210138704,Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé,67,0.45,14583,2012
https://openalex.org/I4210149092,Laboratoire Jean Kuntzmann,67,0.45,14583,2012
https://openalex.org/I70348806,Polytechnic University of Hauts-de-France,67,0.45,14583,2012
https://openalex.org/I88467170,University of Évry Val d'Essonne,67,0.45,14583,2012
https://openalex.org/I3019441195,Département de Mathématiques,66,0.45,14583,2012
https://openalex.org/I4210100151,Institut d'Électronique et des Technologies du numéRique,65,0.44,14583,2012
https://openalex.org/I4210136953,"Laboratoire d’Électronique, Informatique et Image",65,0.44,14583,2012
