institution_country_code,year,institution_id,institution_display_name,institution_ror,institution_type,nb,id_paysage_init,id_paysage__init,id_paysage_corr,id_paysage_RGP,id_paysage,id_paysage_actuel,uo_lib
FR,2022,https://openalex.org/I4210102092,Laboratoire d'Hydrodynamique,018b0x874,facility,13,7Dv4n,,,,7Dv4n,7Dv4n,Laboratoire d'Hydrodynamique
FR,2018,https://openalex.org/I4210096006,IRT Jules Verne,00qxv3c44,facility,13,eYs8j,,,,eYs8j,eYs8j,IRT Jules Verne
FR,2020,https://openalex.org/I4210141964,Institut Cochin,051sk4035,facility,13,gb7y5,,,,gb7y5,gb7y5,Institut Cochin
FR,2019,https://openalex.org/I4210116558,Atmosphere Plant Soil Interactions,02aswf736,facility,13,4zl43,,,,4zl43,4zl43,Atmosphere Plant Soil Interactions
FR,2023,https://openalex.org/I4210107682,Laboratoire National de Métrologie et d'Essais,01ph39d13,other,13,aMDHd,,,,aMDHd,aMDHd,Laboratoire National de Métrologie et d'Essais
FR,2022,https://openalex.org/I4210095915,Hôpital de la Conception,00s7v8q53,healthcare,13,,,,,,,Hôpital de la Conception
FR,2019,https://openalex.org/I4210105796,Centre Hospitalier Universitaire de Reims,01jbb3w63,healthcare,13,jSQCX,,,qIw2S,jSQCX,jSQCX,Centre Hospitalier Universitaire de Reims
FR,2019,https://openalex.org/I4210125737,Creativ-Ceutical (France),02v6jgb22,company,13,,,,,,,Creativ-Ceutical (France)
FR,2023,https://openalex.org/I4210164847,Hôpital Paul-Brousse,05n7yzd13,healthcare,13,,,,,,,Hôpital Paul-Brousse
FR,2019,https://openalex.org/I108523894,Soitec (France),00s730510,company,13,AMrjG,,,,AMrjG,AMrjG,Soitec (France)
FR,2021,https://openalex.org/I95583923,Direction Générale de l'Armement,04wsqd844,government,13,DYQY9,,,,DYQY9,DYQY9,Direction Générale de l'Armement
FR,2022,https://openalex.org/I193291145,Schiller International University,003tmp461,education,13,,,,,,,Schiller International University
FR,2022,https://openalex.org/I4210110935,Institute of Fluid Mechanics of Toulouse,025nmxp11,facility,13,OV09x,,,,OV09x,OV09x,Institute of Fluid Mechanics of Toulouse
FR,2020,https://openalex.org/I4210165010,Laboratoire des Biomolécules,05vd6h165,facility,13,nM9G7,,,,nM9G7,nM9G7,Laboratoire des Biomolécules
FR,2019,https://openalex.org/I4210103531,DMS Imaging (France),01336q621,company,13,,,,,,,DMS Imaging (France)
FR,2020,https://openalex.org/I2799516425,Laboratoire d’Annecy de Physique des Particules,049nhh297,facility,13,9zJdx,,,,9zJdx,9zJdx,Laboratoire d’Annecy de Physique des Particules
FR,2021,https://openalex.org/I4210109443,Institut de Physique de Rennes,022b0h879,facility,13,hUOSD,,,,hUOSD,hUOSD,Institut de Physique de Rennes
FR,2021,https://openalex.org/I4210150053,Laboratory for Research on Learning and Development,04mp4zc06,facility,13,1R5Tw,,,,1R5Tw,1R5Tw,Laboratory for Research on Learning and Development
FR,2019,https://openalex.org/I4210125535,Observatoire Midi-Pyrénées,030syve83,facility,13,,,,,,,Observatoire Midi-Pyrénées
FR,2022,https://openalex.org/I4210138353,Société Française de Cardiologie,03vqp1c86,other,13,,,,,,,Société Française de Cardiologie
FR,2020,https://openalex.org/I4210118410,"Genetics, Genomics and Bioinformatics",01rfstj90,government,13,,,,,,,"Genetics, Genomics and Bioinformatics"
FR,2021,https://openalex.org/I3130945570,Université Bordeaux-Montaigne,03pbgwk21,education,13,Mz90U,,,XeJDw,Mz90U,Mz90U,Université Bordeaux Montaigne
FR,2023,https://openalex.org/I4210134648,Raymond Poincaré University Hospital,03pef0w96,healthcare,13,,,,,,,Raymond Poincaré University Hospital
FR,2023,https://openalex.org/I4210134313,Biologie et Gestion des Risques en Agriculture,049q30t56,facility,13,,,,,,,Biologie et Gestion des Risques en Agriculture
FR,2023,https://openalex.org/I59807433,University of Lille Nord de France,03btvgn05,education,13,IZ3tY,IZ3tY,U8a0v,U8a0v,U8a0v,U8a0v,Université de Lille
FR,2021,https://openalex.org/I4210112333,Institut de Mathématiques de Bourgogne,021f0sa24,facility,13,KOHFS,,,,KOHFS,KOHFS,Institut de Mathématiques de Bourgogne
FR,2018,https://openalex.org/I4210139124,Centre de Recherche sur la Langue et les Textes Basques,03bj0v820,facility,13,,,,,,,Centre de Recherche sur la Langue et les Textes Basques
FR,2022,https://openalex.org/I4210094754,"Animal, Santé, Territoires, Risques et Ecosystèmes",006fhby04,facility,13,,,,,,,"Animal, Santé, Territoires, Risques et Ecosystèmes"
FR,2020,https://openalex.org/I4210106617,Institute of Integrative Biology of the Cell,01fftxe08,facility,13,8craT,,,,8craT,8craT,Institute of Integrative Biology of the Cell
FR,2022,https://openalex.org/I4210091020,Centre Technique des Industries Mécaniques,00c051916,other,13,TnAhv,,,,TnAhv,TnAhv,Centre Technique des Industries Mécaniques
FR,2022,https://openalex.org/I4210091049,Institut des Matériaux Jean Rouxel,00cqpd580,facility,13,LtqcK,,,,LtqcK,LtqcK,Institut des Matériaux Jean Rouxel
FR,2022,https://openalex.org/I4210116240,Centre Hospitalier Universitaire Dijon Bourgogne,0377z4z10,healthcare,13,n3gLn,,,,n3gLn,n3gLn,Centre Hospitalier Universitaire Dijon Bourgogne
FR,2020,https://openalex.org/I4210155362,Centre d'Etudes Superieures Industrielles,04f87d812,education,13,xMWFa,,,,xMWFa,xMWFa,CESI
FR,2022,https://openalex.org/I4210128689,Laboratory of Mechanics and Acoustics,03787ar02,facility,13,,,,,,,Laboratory of Mechanics and Acoustics
FR,2022,https://openalex.org/I139506611,Sciences Po Bordeaux,01b5nw197,education,13,DOunC,,,XeJDw,DOunC,DOunC,Sciences Po Bordeaux
FR,2018,https://openalex.org/I3017594750,Micalis Institute,0471cyx86,facility,13,qfHkF,,,,qfHkF,qfHkF,Micalis Institute
FR,2018,https://openalex.org/I4210165077,Imagine Institute for Genetic Diseases,05rq3rb55,facility,13,4Hc7x,,,,4Hc7x,4Hc7x,Imagine Institute for Genetic Diseases
FR,2022,https://openalex.org/I4210091158,École Nationale Supérieure des Sciences Agronomiques de Bordeaux-Aquitaine,00har9915,education,13,lfdJH,,,XeJDw,lfdJH,lfdJH,École nationale supérieure des sciences agronomiques de Bordeaux Aquitaine
FR,2021,https://openalex.org/I4210159263,Centre Hospitalier de Versailles,053evvt91,healthcare,13,,,,,,,Centre Hospitalier de Versailles
FR,2021,https://openalex.org/I4210136953,"Laboratoire d’Électronique, Informatique et Image",04gnd7c94,facility,13,,,,,,,"Laboratoire d’Électronique, Informatique et Image"
FR,2022,https://openalex.org/I4210133078,Hôtel-Dieu de Paris,03jmjy508,healthcare,13,,,,,,,Hôtel-Dieu de Paris
FR,2020,https://openalex.org/I4210104227,Altair Engineering (France),00vj7a915,company,13,,,,,,,Altair Engineering (France)
FR,2021,https://openalex.org/I2801696985,France Business School,0287ptp38,education,13,lh5G7,,,,lh5G7,lh5G7,France Business School
FR,2023,https://openalex.org/I4210126970,DGA Techniques aéronautiques,02q398w70,government,13,,,,,,,DGA Techniques aéronautiques
FR,2021,https://openalex.org/I4210100819,Laboratoire Optimisation de la Conception et Ingénierie de l'Environnement,015gaxx73,facility,13,,,,,,,Laboratoire Optimisation de la Conception et Ingénierie de l'Environnement
FR,2022,https://openalex.org/I4210112453,Transvalor (France),021wwet11,company,13,1csj5,,,,1csj5,1csj5,Transvalor (France)
FR,2023,https://openalex.org/I4210112331,Sysnav (France),02191ha15,company,13,,,,,,,Sysnav (France)
FR,2022,https://openalex.org/I4210152516,Institut de Biologie Structurale,04szabx38,facility,13,mMsJ8,,,,mMsJ8,mMsJ8,Institut de Biologie Structurale
FR,2020,https://openalex.org/I4210135147,Centre d’Élaboration de Matériaux et d’Études Structurales,03kwnqq69,facility,13,Y69JT,,,,Y69JT,Y69JT,Centre d’Élaboration de Matériaux et d’Études Structurales
FR,2023,https://openalex.org/I4210150244,Centre de Robotique Intégrée d'Ile de France,05denqv03,facility,13,,,,,,,Centre de Robotique Intégrée d'Ile de France
FR,2020,https://openalex.org/I4210087620,Cancer Research Center of Toulouse,003412r28,facility,13,7Uu6D,,,,7Uu6D,7Uu6D,Cancer Research Center of Toulouse
FR,2023,https://openalex.org/I4210099700,Association France Alzheimer,015yand93,nonprofit,13,,,,,,,Association France Alzheimer
FR,2020,https://openalex.org/I4210086872,Institute of Genetics and Molecular and Cellular Biology,0015ws592,facility,13,eXsvO,,,,eXsvO,eXsvO,Institute of Genetics and Molecular and Cellular Biology
FR,2019,https://openalex.org/I4210137640,Centre Hospitalier Le Vinatier,04c3yce28,healthcare,13,57onu,,,,57onu,57onu,Centre Hospitalier Le Vinatier
FR,2021,https://openalex.org/I4210123595,Muséum national d'Histoire naturelle,03wkt5x30,archive,13,VaJ52,,,dkZ2k,VaJ52,VaJ52,Muséum national d'histoire naturelle
FR,2023,https://openalex.org/I4210099807,Laboratoire d'Annecy-le-Vieux de Physique Théorique,010hz2d37,facility,13,9zJdx,,,,9zJdx,9zJdx,Laboratoire d'Annecy-le-Vieux de Physique Théorique
FR,2019,https://openalex.org/I4210124901,Animal and Functionality of Animal Products,02ynmc580,facility,13,,,,,,,Animal and Functionality of Animal Products
FR,2019,https://openalex.org/I4210151930,"Laboratoire Interactions, Dynamiques et Lasers",04dy97z61,facility,13,,,,,,,"Laboratoire Interactions, Dynamiques et Lasers"
FR,2021,https://openalex.org/I4210134846,Institut d'écologie et des sciences de l'environnement de Paris,02s56xp85,facility,13,8OwIb,,,,8OwIb,8OwIb,Institut d'écologie et des sciences de l'environnement de Paris
FR,2019,https://openalex.org/I4210135147,Centre d’Élaboration de Matériaux et d’Études Structurales,03kwnqq69,facility,13,Y69JT,,,,Y69JT,Y69JT,Centre d’Élaboration de Matériaux et d’Études Structurales
FR,2018,https://openalex.org/I4210133927,Soil Agro and Hydrosystems Spatialization,03k4s1p46,facility,13,,,,,,,Soil Agro and Hydrosystems Spatialization
FR,2022,https://openalex.org/I4210090547,Envisa (France),00de6v257,company,13,,,,,,,Envisa (France)
FR,2021,https://openalex.org/I4210110196,Institut de Chimie de la Matière Condensée de Bordeaux,01nw6qk38,facility,13,,,,,,,Institut de Chimie de la Matière Condensée de Bordeaux
FR,2019,https://openalex.org/I4210119088,Laboratoire de Réactivité et Chimie des Solides,02m9cs548,facility,13,77459,,,,77459,77459,Laboratoire de Réactivité et Chimie des Solides
FR,2021,https://openalex.org/I4210153881,General Electric (France),04q26jh72,company,13,,,,,,,General Electric (France)
FR,2022,https://openalex.org/I4210148884,Laboratoire de Dynamique des Fluides,059jx7q58,facility,13,,,,,,,Laboratoire de Dynamique des Fluides
FR,2020,https://openalex.org/I4210133907,Institut Pierre Louis d‘Épidémiologie et de Santé Publique,02qqh1125,facility,13,XerHH,,,,XerHH,XerHH,Institut Pierre Louis d‘Épidémiologie et de Santé Publique
FR,2019,https://openalex.org/I4210154623,Centre Hospitalier Universitaire de Rouen,04cdk4t75,healthcare,13,gnxj1,,,,gnxj1,gnxj1,Centre Hospitalier Universitaire de Rouen
FR,2022,https://openalex.org/I4210111949,Laboratoire d'Ingénierie Circulation Transports,02ahzca76,facility,13,,,,,,,Laboratoire d'Ingénierie Circulation Transports
FR,2021,https://openalex.org/I4210164350,"Protéomique, Réponse Inflammatoire et Spectrométrie de Masse",05dm3m993,facility,13,8H32I,,,,8H32I,8H32I,"Protéomique, Réponse Inflammatoire et Spectrométrie de Masse"
FR,2022,https://openalex.org/I4210152719,III V Lab,0509ggw88,facility,13,,,,,,,III V Lab
FR,2023,https://openalex.org/I4210124872,l'Hôpital Pontchaillou,02r25sw81,healthcare,13,,,,,,,l'Hôpital Pontchaillou
FR,2022,https://openalex.org/I4210149664,Hôpital Jean-Verdier,04pag4b70,healthcare,13,,,,,,,Hôpital Jean-Verdier
FR,2021,https://openalex.org/I4210122570,Laboratory Evolution and Biological Diversity,02xh23b55,facility,13,3ERk0,,,,3ERk0,3ERk0,Laboratory Evolution and Biological Diversity
FR,2019,https://openalex.org/I4210120235,Hôpitaux Universitaires Paris-Ouest,01v676463,healthcare,13,,,,,,,Hôpitaux Universitaires Paris-Ouest
FR,2020,https://openalex.org/I4210087012,Techniques of Informatics and Microelectronics for Integrated Systems Architecture,000063q30,facility,13,,,,,,,Techniques of Informatics and Microelectronics for Integrated Systems Architecture
FR,2019,https://openalex.org/I4210097332,Institute of Mechanics and Engineering,00wrnm709,facility,13,,,,,,,Institute of Mechanics and Engineering
FR,2019,https://openalex.org/I4210135251,Spintronique et Technologie des Composants,03e044190,facility,13,,,,,,,Spintronique et Technologie des Composants
FR,2018,https://openalex.org/I4210132720,Laboratoire d'Optique Appliquée,03czns913,facility,13,76tBP,,,,76tBP,76tBP,Laboratoire d'Optique Appliquée
FR,2022,https://openalex.org/I4210125167,Institut de Génomique Fonctionnelle de Lyon,038fcbc74,facility,13,,,,,,,Institut de Génomique Fonctionnelle de Lyon
FR,2019,https://openalex.org/I4210125872,EPF - Graduate School of Engineering,03dg0f179,education,13,eHi5c,,,,eHi5c,eHi5c,EPF - École d'ingénieurs
FR,2023,https://openalex.org/I4210166400,Bayer (France),05cm0es58,company,13,uuw3j,,,,uuw3j,uuw3j,Bayer (France)
FR,2019,https://openalex.org/I4210108605,Centre des Matériaux,01q5ge486,facility,13,,,,,,,Centre des Matériaux
FR,2022,https://openalex.org/I4210097372,École Nationale Supérieure d’Informatique pour l’Industrie et l’Entreprise,00tx98v53,education,13,WjVHD,,,,WjVHD,WjVHD,École nationale supérieure d'informatique pour l'industrie et l'entreprise
FR,2019,https://openalex.org/I4210154774,Polytech Lille,05339ng12,education,13,jc1q6,,,,jc1q6,jc1q6,Polytech Lille
FR,2020,https://openalex.org/I4210151199,Cyclopharma (France),04hkh7617,company,13,,,,,,,Cyclopharma (France)
FR,2021,https://openalex.org/I4210160489,French-German Research Institute of Saint-Louis,05bea9918,facility,13,MMCtU,,,,MMCtU,MMCtU,French-German Research Institute of Saint-Louis
FR,2023,https://openalex.org/I4210131186,Laboratoire d'Écophysiologie Moléculaire des Plantes sous Stress Environnementaux,03fte3n86,facility,13,2nLka,,,,2nLka,2nLka,Laboratoire d'Écophysiologie Moléculaire des Plantes sous Stress Environnementaux
FR,2019,https://openalex.org/I4210148884,Laboratoire de Dynamique des Fluides,059jx7q58,facility,13,,,,,,,Laboratoire de Dynamique des Fluides
FR,2020,https://openalex.org/I129162050,Toulouse Business School,0349y2q65,education,13,gdal8,,,4a8B2,gdal8,gdal8,Toulouse Business School
FR,2018,https://openalex.org/I205358943,Centre scientifique et technique du bâtiment,02fsd1928,facility,13,MQpzc,,,,MQpzc,MQpzc,Centre scientifique et technique du bâtiment
FR,2022,https://openalex.org/I4210161208,Laboratoire d’Océanologie et de Géosciences,05m14rs93,facility,13,urHJf,,,,urHJf,urHJf,Laboratoire d’Océanologie et de Géosciences
FR,2019,https://openalex.org/I4210147622,Groupe d'Analyse et de Théorie Economique Lyon St Etienne,042fmc481,facility,13,unJ4f,,,,unJ4f,unJ4f,Groupe d'Analyse et de Théorie Economique Lyon St Etienne
FR,2021,https://openalex.org/I4210093987,Imaging and Brain,01eem7c55,facility,13,M4Jth,,,,M4Jth,M4Jth,Imaging and Brain
FR,2021,https://openalex.org/I4210166604,Bureau for Economic Theory and Applications,05em8ne27,facility,13,n8Rvm,,,,n8Rvm,n8Rvm,Bureau for Economic Theory and Applications
FR,2019,https://openalex.org/I4210096512,Urban Community of Lyon,00pbrnp49,other,13,,,,,,,Urban Community of Lyon
FR,2019,https://openalex.org/I2801479458,Engineering School of Information and Digital Technologies,01h7hvj14,education,13,xfGc4,,,TWBzp,xfGc4,xfGc4,École d'ingénieur généraliste en informatique et technologies du numérique
FR,2021,https://openalex.org/I4210120939,Hôpital Marie Lannelongue,02ndr3r66,healthcare,13,1976T,,,,1976T,1976T,Hôpital Marie Lannelongue
FR,2020,https://openalex.org/I4210128300,Institut de Chimie,02cte4b68,facility,13,EH79D,,,,EH79D,EH79D,Institut de Chimie
FR,2022,https://openalex.org/I4210109224,Institut de Planétologie et d'Astrophysique de Grenoble,01kcrnc96,facility,13,,,,,,,Institut de Planétologie et d'Astrophysique de Grenoble
FR,2022,https://openalex.org/I4210134195,Hôpital Sainte-Marguerite,0338wkj94,healthcare,13,,,,,,,Hôpital Sainte-Marguerite
FR,2023,https://openalex.org/I4210114092,Écologie des Forêts Méditerranéennes,02gg8z294,facility,13,,,,,,,Écologie des Forêts Méditerranéennes
FR,2023,https://openalex.org/I38631343,EM Strasbourg Business School,04q0nd296,education,13,yPeEm,,,,yPeEm,yPeEm,EM Strasbourg Business School
FR,2020,https://openalex.org/I4210097863,Laboratory of Astrophysics of Bordeaux,00yee3n23,facility,13,JtWWZ,,,,JtWWZ,JtWWZ,Laboratory of Astrophysics of Bordeaux
FR,2021,https://openalex.org/I4210127286,"Laboratoire d'Énergétique Moléculaire et Macroscopique, Combustion",02wy3s959,facility,13,jtU42,,,,jtU42,jtU42,"Laboratoire d'Énergétique Moléculaire et Macroscopique, Combustion"
FR,2023,https://openalex.org/I4210129767,Laboratoire d'Étude des Microstructures,03nqvpf75,facility,13,,,,,,,Laboratoire d'Étude des Microstructures
FR,2020,https://openalex.org/I4210150365,Institute Paoli-Calmettes,04s3t1g37,nonprofit,13,CqlWe,,,,CqlWe,CqlWe,Institute Paoli-Calmettes
FR,2022,https://openalex.org/I4210118362,Institut de Recherche Mathématique Avancée,02hwgty18,facility,13,2qPL8,,,,2qPL8,2qPL8,Institut de Recherche Mathématique Avancée
FR,2020,https://openalex.org/I4210113983,Arvalis - Institut du Végétal,0318myr61,facility,13,,,,,,,Arvalis - Institut du Végétal
FR,2019,https://openalex.org/I4210127465,Instituts Universitaires de Technologie,03f099r71,education,13,,,,,,,Instituts Universitaires de Technologie
FR,2022,https://openalex.org/I4210140797,Laboratoire de Physique Théorique de la Matière Condensée,04zaaa143,facility,13,,,,,,,Laboratoire de Physique Théorique de la Matière Condensée
FR,2019,https://openalex.org/I2899451211,Hubert Curien Pluridisciplinary Institute,01g3mb532,facility,13,3Kn73,,,,3Kn73,3Kn73,Hubert Curien Pluridisciplinary Institute
FR,2023,https://openalex.org/I193291145,Schiller International University,003tmp461,education,13,,,,,,,Schiller International University
FR,2020,https://openalex.org/I4210092978,Laboratory of Excellence GR-Ex,00ezvft90,facility,13,,,,,,,Laboratory of Excellence GR-Ex
FR,2020,https://openalex.org/I4210152651,Institute of Nuclear Physics of Lyon,03z4c6358,facility,13,,,,,,,Institute of Nuclear Physics of Lyon
